what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256278603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474256282705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256293329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256293360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256294062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256361002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1474256389176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1474256396133
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474256398114
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1474256403214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256405749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256409649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474256410928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474256411599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1474256413502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474256415437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256420381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256421459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256421465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474256437998
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1474256438003
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474256438055
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474256448888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474256479513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474256479681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474256479838
