what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723614314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1475723614361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723627122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723723327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723728943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723734887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723741922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723755276
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1475723760237
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475723761719
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1475723761765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1475723766055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475723766867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723769441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723786538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475723787646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723789190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723790969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723792841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723855412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475723857409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475723859156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475723912571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475723952351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475724001975
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1475724894320
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1475724894320
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1475724894320
