what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472869865437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472869888412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472869901606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869921551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869922650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869922653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869923506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472869923667
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1472869923939
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1472869923941
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1472869924308
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1472869924327
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1472869924328
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1472869924329
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1472869924330
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1472869924341
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1472869924346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869929383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869929393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869929621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869929867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869931719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869935706
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472869935725
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472869941412
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472869944099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472869944237
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472869945728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869949295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869957545
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1472869958997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869963970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869978458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472869995994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870005150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870084797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870086597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472870086743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472870094679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870103560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870104202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472870105617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870111375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870111386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870111608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870111892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870113778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870119669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472870119685
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472870164295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870181954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870228319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870231757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870456440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472870460908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472870467155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472870957710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871065986
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1472871066298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871066688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871068606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472871072113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871073813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871079726
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472871079835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472871079866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472871082955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871094717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871097666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472871098493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871142547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871142703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871146931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871177460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871255242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871255429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472871259282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472871283150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472871300466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871306395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871306395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871306613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871306944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871308400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472871313759
