what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1473388516772
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1473388516909
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1473388517085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388517945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388522695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388531009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388532566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388537835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388537846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388538445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388539592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388542628
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1473388556219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388558208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388568321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473388596946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1473388662161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473388666439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388670864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388733575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473388744782
