what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475171767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475177025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475177046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475177782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475178459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475181288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475209104
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1473475212874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475213440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475323170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475337458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475575083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473475579467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1473475587753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473475589963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476684771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476687641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476694851
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1473476695111
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1473476695211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473476699656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473476703826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476712336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476715996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473476716806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473476720101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476721506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476744206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473476748816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476757866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476765291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473476769786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476781316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476809461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473476814536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476829246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473476869316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473476874321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477087973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477097878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473477102963
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1473477111563
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1473477135793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477145003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477152403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473477157208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1473477164163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477174784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477174794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477175399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477175953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477178802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477223107
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1473477225810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477244312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473477244612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1473477246833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473477370475
