what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473218786786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473218791788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473218795999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218800664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218807664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473218813483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218817040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218846680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473218855447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218860626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218915304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473218920437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218930873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218941512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218949375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218949531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218951699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218960997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218985988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473218986144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473218988375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219009185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219020870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1473219064129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1473219084190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1473219085828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1473219118417
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1473219123753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219125687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219146951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219155061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219205546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1473219241069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219345417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219478502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473219485865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473219486349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1473219486708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1473219502776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473219503946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220060165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220061413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220067871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220067934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220069135
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1473220069884
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1473220070398
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1473220071397
